38,POINT (19.181227684 50.2532694968)
38,POINT (19.1869354248 50.2599369167)
299,POINT (18.8636112213 50.3301761524)
56,POINT (18.8690292835 50.3379421552)
363,POINT (18.8704133034 50.3380791103)
212,POINT (18.8692331314 50.3346140237)
336,POINT (18.8735568523 50.3391747373)
106,POINT (18.9805823565 50.3791923008)
24,POINT (19.0172481537 50.3942111365)
106,POINT (18.9914131165 50.3793530832)
60,POINT (18.9636898041 50.3759868002)
24,POINT (19.0155100822 50.3860849328)
106,POINT (18.9992666245 50.3805059119)
167,POINT (18.9777445793 50.3732498086)
31,POINT (19.0108966827 50.3795720202)
80,POINT (19.0035152435 50.382308647)
78,POINT (19.0055966377 50.3872752214)
269,POINT (18.8679456711 50.424938572)
0,POINT (18.8729131222 50.4285679341)
0,POINT (18.8615512848 50.4240226439)
6,POINT (18.8756865263 50.4256801875)
63,POINT (18.8771080971 50.4211790526)
6,POINT (18.8817107677 50.4214319751)
41,POINT (19.1739749908 50.4544984973)
0,POINT (19.1829013824 50.4570122206)
41,POINT (19.1857337952 50.454389202)
20,POINT (19.1802406311 50.4542799064)
41,POINT (19.1898536682 50.4560286057)
348,POINT (19.0473103523 50.2723775278)
485,POINT (19.036924839 50.2694974108)
82,POINT (19.0414953232 50.2653689394)
63,POINT (19.0463447571 50.2637640881)
81,POINT (19.0426111221 50.2664799586)
42,POINT (18.6664366722 50.2489338014)
0,POINT (18.7123668194 50.2407141061)
42,POINT (18.6793756485 50.2517877212)
42,POINT (18.6710500717 50.249345435)
42,POINT (18.6937952042 50.25387317)
210,POINT (18.6579179764 50.2479184233)
42,POINT (18.687787056 50.2534890152)
0,POINT (18.6978292465 50.2568365453)
80,POINT (18.6980545521 50.2540652462)
20,POINT (18.7266254425 50.3919403174)
105,POINT (18.7129890919 50.3943958067)
132,POINT (19.106426239 50.240590594)
36,POINT (19.1138076782 50.24012399)
0,POINT (19.1118764877 50.2431705575)
51,POINT (19.0897321701 50.2784252065)
51,POINT (19.0949678421 50.2788091602)
101,POINT (18.83274436 50.2275582723)
107,POINT (18.8175952435 50.2238517483)
107,POINT (18.8049244881 50.2280181357)
0,POINT (18.5985660553 50.5423993507)
38,POINT (18.7743151188 50.5165579219)
115,POINT (18.766708374 50.5062760691)
0,POINT (18.7803125381 50.5106838263)
40,POINT (18.7746906281 50.5092646553)
52,POINT (18.7769007683 50.5115434957)
14,POINT (19.1861629486 50.5069311178)
14,POINT (19.1694259644 50.5024001779)
14,POINT (19.1722583771 50.5059485413)
26,POINT (19.2071914673 50.505511834)
31,POINT (19.197063446 50.5063852445)
14,POINT (19.1843605042 50.4992883167)
6,POINT (18.7232351303 50.5195390357)
78,POINT (18.7237071991 50.521612743)
5,POINT (18.7357234955 50.5110249668)
89,POINT (18.7352085114 50.5142997904)
10,POINT (18.7329769135 50.5209033271)
11,POINT (18.7352085114 50.5184475742)
28,POINT (18.9947926998 50.4723170924)
0,POINT (18.9933335781 50.2221493963)
218,POINT (18.9928722382 50.2249843278)
466,POINT (18.9997601509 50.234565561)
425,POINT (18.9958333969 50.2341126234)
132,POINT (18.9905762672 50.2405356997)
466,POINT (19.0027749538 50.2380722503)
53,POINT (19.0102529526 50.236802735)
53,POINT (19.0045452118 50.2373242697)
523,POINT (18.9877653122 50.2413316617)
548,POINT (18.9946317673 50.2272768611)
108,POINT (18.9886450768 50.2313949076)
901,POINT (18.9946907759 50.2262575897)
425,POINT (18.9945673943 50.2392456641)
466,POINT (18.9970457554 50.2313262764)
1080,POINT (18.9967989922 50.2448447145)
466,POINT (19.0052747726 50.2408376179)
467,POINT (19.1582894325 50.2050744664)
115,POINT (18.5921931267 50.3163804925)
287,POINT (19.1598558426 50.1983581638)
48,POINT (19.1501998901 50.1980010333)
100,POINT (18.5783958435 50.3246556291)
172,POINT (19.1488265991 50.2030692889)
28,POINT (19.1394281387 50.2097986611)
24,POINT (18.568611145 50.3301761524)
159,POINT (19.1415524483 50.2013661953)
100,POINT (18.5849618912 50.3194632862)
18,POINT (18.5565948486 50.3385584502)
35,POINT (19.151058197 50.1955010451)
49,POINT (18.5933303833 50.3188330424)
28,POINT (19.1575813293 50.2064340936)
28,POINT (19.1476464272 50.207972211)
93,POINT (18.5730743408 50.3280118549)
318,POINT (18.9805984497 50.345775355)
250,POINT (18.9810705185 50.352689956)
244,POINT (18.9872074127 50.3465010931)
104,POINT (18.9730453491 50.3384488873)
193,POINT (18.9801692963 50.3456247287)
209,POINT (18.964805603 50.3400375257)
0,POINT (18.9677667618 50.3463093898)
484,POINT (19.1540193558 50.2220327006)
494,POINT (19.1571521759 50.2117692262)
10,POINT (19.1577100754 50.2171998747)
484,POINT (19.1446316242 50.229425153)
490,POINT (19.1572701931 50.2167879635)
26,POINT (19.097328186 50.4095568327)
28,POINT (19.1159534454 50.3985062438)
26,POINT (19.1049671173 50.4121276399)
26,POINT (19.0895175934 50.4070405886)
28,POINT (19.1065979004 50.3966459903)
20,POINT (19.1343855858 50.3330525977)
20,POINT (19.1412949562 50.3332991421)
299,POINT (18.9724338055 50.3694245984)
12,POINT (19.3310451508 50.2672892032)
6,POINT (19.3210887909 50.2685510487)
0,POINT (19.3354654312 50.275792298)
742,POINT (19.0799474716 50.2693465428)
208,POINT (19.0731239319 50.2728575304)
51,POINT (19.0859127045 50.2712117872)
113,POINT (18.8915920258 50.272062095)
254,POINT (18.8818717003 50.2706906233)
171,POINT (18.8867425919 50.2650671766)
254,POINT (18.8954865932 50.2679201301)
85,POINT (18.8996171951 50.2657872891)
113,POINT (18.8906371593 50.273831235)
340,POINT (18.8949072361 50.2750654799)
85,POINT (18.894649744 50.2640521423)
0,POINT (18.9004540443 50.2653552229)
141,POINT (18.9003038406 50.2634211641)
211,POINT (19.0062832832 50.3027452965)
316,POINT (19.0096306801 50.3028138248)
162,POINT (19.0045881271 50.3038691489)
528,POINT (19.0037727356 50.2977835818)
319,POINT (19.0102744102 50.3066375502)
0,POINT (19.0045022964 50.2952888225)
418,POINT (19.0035152435 50.3076516766)
531,POINT (18.9400541782 50.3332101123)
212,POINT (18.915399313 50.3475896794)
123,POINT (18.9167833328 50.3653390154)
145,POINT (18.9224696159 50.3499105443)
76,POINT (18.9207315445 50.3542233548)
123,POINT (18.9210748672 50.3589053912)
123,POINT (18.9124596119 50.3688634503)
0,POINT (18.913629055 50.3439746551)
315,POINT (18.9085865021 50.3561674143)
130,POINT (18.9292180538 50.3553117641)
294,POINT (18.9301085472 50.3445087101)
76,POINT (18.9217293262 50.3566671069)
20,POINT (18.9298081398 50.3568245431)
520,POINT (18.9185750484 50.3450838395)
150,POINT (18.9041876793 50.3499516206)
39,POINT (18.9182424545 50.3485550087)
31,POINT (18.9285099506 50.3447278078)
145,POINT (18.9318466187 50.3599731594)
20,POINT (18.9097237587 50.3541001371)
204,POINT (18.9172446728 50.341509708)
720,POINT (18.8951325417 50.3509237477)
31,POINT (18.9275228977 50.3478840727)
145,POINT (18.9287996292 50.3574063684)
212,POINT (18.9165687561 50.3452687011)
130,POINT (18.9183819294 50.3516767903)
589,POINT (18.8953256607 50.3665161373)
274,POINT (18.9061188698 50.3555239668)
294,POINT (18.9381980896 50.3365314942)
274,POINT (18.9035868645 50.358166153)
51,POINT (18.9298725128 50.3488973193)
0,POINT (18.9263105392 50.351402958)
742,POINT (18.9206886292 50.3451180732)
211,POINT (18.9244866371 50.3489931658)
68,POINT (18.9305377007 50.345638422)
150,POINT (18.8890600204 50.3516904818)
76,POINT (18.9220833778 50.3584399463)
153,POINT (18.9146590233 50.344755195)
0,POINT (18.9150238037 50.3456658087)
99,POINT (18.9305698872 50.3515946407)
17,POINT (18.9298188686 50.3565028249)
212,POINT (18.917427063 50.3474322125)
76,POINT (18.9197015762 50.3521423015)
20,POINT (18.8981151581 50.3565781209)
683,POINT (18.9136505127 50.3508279051)
0,POINT (18.9183068275 50.3448031224)
275,POINT (18.9236712456 50.3525667343)
0,POINT (18.9113545418 50.3513481913)
424,POINT (18.912255764 50.3508552887)
150,POINT (18.9000892639 50.3504034568)
700,POINT (18.9103245735 50.3492259352)
212,POINT (18.9334559441 50.3593434529)
493,POINT (18.9156997204 50.3421875812)
61,POINT (19.0672659874 50.4501879707)
53,POINT (19.0673303604 50.4500445074)
0,POINT (19.053812027 50.4489241127)
362,POINT (18.8816356659 50.3024985936)
98,POINT (18.8785564899 50.3033826063)
411,POINT (18.8843607903 50.3034853974)
184,POINT (18.8849830627 50.3049107445)
407,POINT (18.8824939728 50.3007031064)
311,POINT (18.8810563087 50.3004084208)
226,POINT (18.8755953312 50.3015186224)
56,POINT (19.2165470123 50.0997713267)
28,POINT (19.2281341553 50.1038453216)
60,POINT (19.2010974884 50.1111115875)
90,POINT (19.1871070862 50.1193673696)
90,POINT (19.1992092133 50.1125426917)
30,POINT (19.1930294037 50.1069831626)
60,POINT (19.1992521286 50.127566704)
30,POINT (19.1844463348 50.1077813525)
60,POINT (19.1880512238 50.1102308867)
60,POINT (19.202299118 50.1057720904)
90,POINT (19.1997671127 50.1172760394)
60,POINT (19.1937160492 50.1091850335)
11,POINT (19.2027282715 50.4432944108)
543,POINT (18.9631533623 50.2901001268)
264,POINT (18.9393246174 50.2871045455)
82,POINT (18.9358592033 50.2759979992)
516,POINT (18.9401507378 50.2759294322)
225,POINT (18.9339709282 50.2673646405)
901,POINT (18.9450109005 50.2788160165)
83,POINT (18.9377474785 50.2741192284)
225,POINT (18.931428194 50.2709306337)
165,POINT (18.9316642284 50.2755660256)
379,POINT (18.9363312721 50.2640795759)
351,POINT (18.9385092258 50.2712666462)
351,POINT (18.9372754097 50.2681258653)
323,POINT (18.943734169 50.2657255656)
312,POINT (18.9489161968 50.2764711087)
257,POINT (18.9360845089 50.2584724965)
130,POINT (18.9424467087 50.25387317)
195,POINT (18.9370071888 50.2829158994)
555,POINT (18.9558041096 50.2745717858)
37,POINT (18.9359021187 50.2972832697)
518,POINT (18.9573383331 50.2943155568)
208,POINT (18.9473819733 50.2885646579)
229,POINT (18.9436268806 50.2868097756)
455,POINT (18.9401829243 50.2836014641)
208,POINT (18.9497637749 50.2859597312)
211,POINT (18.9516842365 50.2978589708)
426,POINT (18.9551389217 50.2964402662)
35,POINT (18.9459657669 50.3004015676)
112,POINT (18.9441418648 50.3030536733)
179,POINT (18.9309561253 50.2967692449)
226,POINT (18.9454722404 50.2890650617)
34,POINT (18.9416527748 50.2853084772)
422,POINT (18.9459657669 50.2919165774)
106,POINT (18.9454078674 50.3100087519)
412,POINT (18.9633357525 50.2976533641)
47,POINT (18.9430689812 50.2969885628)
30,POINT (18.9411592484 50.3105568921)
76,POINT (18.9422214031 50.3073022166)
553,POINT (18.9513516426 50.3030605261)
205,POINT (18.9501929283 50.2985922944)
158,POINT (18.9585399628 50.2901344001)
484,POINT (18.9500212669 50.308802821)
76,POINT (18.9358592033 50.3090837508)
30,POINT (18.936406374 50.3169696641)
263,POINT (18.9535295963 50.2949392717)
479,POINT (18.9555895329 50.2979686274)
110,POINT (18.9519095421 50.3015049163)
148,POINT (18.9231133461 50.3042528973)
294,POINT (18.947789669 50.3136400635)
137,POINT (18.9404726028 50.2943840973)
252,POINT (18.9463627338 50.2809756978)
0,POINT (18.953551054 50.2980645767)
1158,POINT (18.9546346664 50.2986265615)
76,POINT (18.9327478409 50.3064045721)
211,POINT (18.950933218 50.2945691561)
224,POINT (18.9506435394 50.310036159)
442,POINT (18.9681959152 50.2873376181)
78,POINT (18.9692687988 50.287145676)
274,POINT (18.9738285542 50.302806972)
172,POINT (18.9808881283 50.3010800273)
123,POINT (18.9568018913 50.3152226805)
128,POINT (18.9736461639 50.3094674571)
123,POINT (18.9711356163 50.3010320557)
0,POINT (18.9688396454 50.2981879398)
172,POINT (18.991112709 50.2985854409)
123,POINT (18.9634108543 50.3156679962)
128,POINT (18.9811992645 50.3171135305)
124,POINT (18.9446461201 50.2925814495)
217,POINT (18.9397537708 50.3017790363)
148,POINT (18.9278662205 50.3034305755)
74,POINT (18.9365029335 50.294528032)
74,POINT (18.9490771294 50.3035128083)
37,POINT (18.9317822456 50.2957137633)
292,POINT (18.9342927933 50.3027041794)
299,POINT (18.9491307735 50.291649255)
211,POINT (18.9489269257 50.2943840973)
0,POINT (18.9353442192 50.2966595856)
231,POINT (18.9155173302 50.3159694382)
0,POINT (18.9086723328 50.3102280087)
305,POINT (18.9247334003 50.3128042013)
146,POINT (18.9131140709 50.3142292691)
233,POINT (18.9118051529 50.3109268833)
29,POINT (18.9266324043 50.3155309764)
0,POINT (19.3249511719 50.404879794)
6,POINT (19.327955246 50.396153558)
28,POINT (19.3264532089 50.3987934823)
28,POINT (19.311132431 50.4148076946)
0,POINT (19.295425415 50.4344932437)
28,POINT (19.2987728119 50.4283150497)
28,POINT (19.3268179893 50.4143838185)
28,POINT (19.3025493622 50.4219446516)
46,POINT (18.7788748741 50.210897244)
17,POINT (18.7708282471 50.2044289732)
29,POINT (18.7690472603 50.2232957448)
0,POINT (18.610496521 50.4631866694)
12,POINT (18.6449146271 50.5332756487)
0,POINT (18.6417388916 50.5301249023)
0,POINT (18.866314888 50.4591842978)
44,POINT (18.6292505264 50.3609040146)
86,POINT (18.642039299 50.3590696648)
20,POINT (18.6494851112 50.360370144)
110,POINT (18.6390995979 50.36425768)
10,POINT (19.2601490021 50.4937738135)
101,POINT (18.7353372574 50.3479148812)
130,POINT (18.7498211861 50.3544560985)
262,POINT (19.0730810165 50.3127493901)
34,POINT (19.0692079067 50.3377778085)
85,POINT (19.0832519531 50.3303405254)
169,POINT (19.0734994411 50.2986608287)
114,POINT (19.0715146065 50.3203812351)
108,POINT (19.064540863 50.3153871052)
0,POINT (19.076256752 50.3178602584)
0,POINT (19.0730381012 50.3169354101)
73,POINT (19.0773940086 50.3095017165)
103,POINT (19.0672659874 50.3070623895)
204,POINT (19.0824043751 50.3116531538)
228,POINT (19.0700340271 50.3118587)
260,POINT (19.0725660324 50.3081450276)
0,POINT (19.0729093552 50.3187508361)
103,POINT (19.0633606911 50.3088439328)
134,POINT (19.0545845032 50.3199291132)
481,POINT (19.0704202652 50.3200387189)
134,POINT (19.0636396408 50.3192166701)
248,POINT (19.0737247467 50.3273817245)
119,POINT (19.0772652626 50.319572893)
275,POINT (19.0725553036 50.3233473217)
221,POINT (19.0704631805 50.3159625873)
114,POINT (19.0908479691 50.3206963478)
246,POINT (19.070763588 50.3335730788)
350,POINT (19.0781879425 50.3226143799)
0,POINT (19.0817499161 50.3149143826)
54,POINT (18.6772298813 50.1491313993)
54,POINT (18.6628961563 50.1575180997)
54,POINT (18.6719942093 50.1538886263)
22,POINT (18.6079001427 50.3677753518)
26,POINT (18.5963773727 50.3735372001)
54,POINT (18.6537122726 50.1689271494)
54,POINT (18.6512231827 50.1820510603)
54,POINT (18.662981987 50.1644738203)
108,POINT (18.9934194088 50.1359571858)
0,POINT (18.9958441257 50.1407776086)
0,POINT (19.0189003944 50.1694219381)
108,POINT (19.0114974976 50.1603774907)
108,POINT (19.007871151 50.1554215625)
108,POINT (18.9996528625 50.1462369588)
22,POINT (19.1248369217 50.22842995)
58,POINT (19.1246652603 50.2255197197)
58,POINT (19.1264247894 50.2212638747)
53,POINT (19.1239356995 50.2302144373)
99,POINT (19.1238069534 50.234867517)
61,POINT (19.1236782074 50.23433223)
53,POINT (19.1249656677 50.2340028197)
61,POINT (19.1144943237 50.2324929932)
392,POINT (19.1688036919 50.269072236)
210,POINT (19.1764211655 50.2663016486)
114,POINT (19.1773867607 50.2724323855)
38,POINT (19.1598987579 50.2651769087)
280,POINT (19.1731595993 50.2620768784)
38,POINT (19.1757130623 50.2599506347)
38,POINT (19.1818499565 50.2637229373)
464,POINT (19.1756057739 50.2689899436)
38,POINT (19.1861844063 50.2641618768)
38,POINT (19.1678380966 50.2656981329)
0,POINT (18.9904689789 50.2687704966)
1018,POINT (19.0100812912 50.26716576)
1189,POINT (18.9938271046 50.2715615124)
215,POINT (19.0055966377 50.2795153526)
623,POINT (19.0056610107 50.271513511)
70,POINT (19.0005111694 50.2751889026)
73,POINT (19.015789032 50.2705809039)
18,POINT (19.1501998901 50.3934724482)
18,POINT (19.156293869 50.3946762306)
0,POINT (19.1449642181 50.4060012313)
0,POINT (19.1526889801 50.4056183045)
26,POINT (19.1272830963 50.4126746021)
26,POINT (19.124879837 50.4157921664)
26,POINT (19.1348361969 50.4099944268)
41,POINT (19.1362953186 50.4056183045)
51,POINT (19.1322183609 50.4029924371)
11,POINT (18.6783885956 50.4136044235)
1732,POINT (19.1957974434 50.321901977)
1817,POINT (19.1871714592 50.3253508668)
158,POINT (19.1949391365 50.3342305203)
158,POINT (19.1864740849 50.3289433368)
57,POINT (19.2054319382 50.3362301825)
409,POINT (19.1881370544 50.3189358002)
827,POINT (19.1739320755 50.3250323601)
158,POINT (19.1943275928 50.3304021651)
0,POINT (19.1907548904 50.3303816186)
57,POINT (19.2000460625 50.3348468635)
166,POINT (19.186398983 50.3263748683)
25,POINT (19.2127382755 50.3177574984)
562,POINT (19.181227684 50.3256145749)
413,POINT (19.1839528084 50.3186275264)
59,POINT (19.2100667953 50.3384899734)
840,POINT (19.167290926 50.323614466)
11,POINT (19.1698980331 50.3247789232)
18,POINT (18.8805198669 50.3751383497)
521,POINT (18.8859379292 50.3805572241)
229,POINT (18.8961839676 50.3695819923)
274,POINT (18.8930511475 50.3703142097)
396,POINT (18.8911736012 50.3742077736)
274,POINT (18.8943815231 50.3675289863)
677,POINT (19.0571594238 50.2682767373)
69,POINT (19.0766215324 50.279494784)
48,POINT (19.0663647652 50.2798924413)
134,POINT (19.0699267387 50.2772459009)
315,POINT (19.0568590164 50.2743112229)
264,POINT (19.071085453 50.2879545694)
69,POINT (19.0821361542 50.2800775565)
126,POINT (19.0819430351 50.2788091602)
264,POINT (19.0713644028 50.2828953323)
205,POINT (19.0697336197 50.2771087705)
322,POINT (19.0549707413 50.2676869624)
24,POINT (19.0653991699 50.2774104569)
309,POINT (19.0697979927 50.2786857468)
630,POINT (19.0706133842 50.273879234)
168,POINT (19.0634250641 50.2827582181)
48,POINT (19.0616226196 50.2730632443)
168,POINT (19.0584683418 50.2865835556)
69,POINT (19.0730381012 50.2785897585)
272,POINT (19.0087080002 50.3455973421)
85,POINT (19.0153598785 50.3498968522)
244,POINT (18.9954900742 50.3465558653)
209,POINT (19.0136432648 50.3393801645)
253,POINT (19.0147590637 50.3456247287)
244,POINT (19.0011978149 50.346336776)
17,POINT (19.3636608124 50.2796319076)
65,POINT (19.1493201256 50.2583318824)
38,POINT (19.1564655304 50.268249306)
38,POINT (19.1513586044 50.2665759714)
286,POINT (19.1621518135 50.2699088668)
65,POINT (19.1477108002 50.2674263619)
65,POINT (19.1487193108 50.2636817865)
432,POINT (19.1591906548 50.2707454829)
54,POINT (18.9862632751 50.3986430242)
55,POINT (19.0037727356 50.3953875421)
98,POINT (19.0186214447 50.4008041032)
107,POINT (19.0093946457 50.3925148723)
193,POINT (19.0128707886 50.3965912759)
28,POINT (19.002892971 50.3944436841)
111,POINT (19.006819725 50.3528268686)
85,POINT (19.0151882172 50.3546066968)
0,POINT (19.3228054047 50.4880948405)
63,POINT (19.2293357849 50.1707138623)
63,POINT (19.2373609543 50.1611198047)
63,POINT (19.2157101631 50.1772554103)
63,POINT (19.1907548904 50.1825594535)
63,POINT (19.2256236076 50.1730777183)
63,POINT (19.2183279991 50.1761079556)
63,POINT (19.2065477371 50.1815976241)
63,POINT (19.2312240601 50.1665768329)
36,POINT (18.6019134521 50.3820897227)
62,POINT (18.5839319229 50.376999447)
31,POINT (18.5785031319 50.3750836104)
36,POINT (18.5937166214 50.3795446531)
26,POINT (18.5886526108 50.3767257608)
13,POINT (19.216632843 50.517901834)
13,POINT (19.2303657532 50.5158279637)
26,POINT (19.216375351 50.5065490072)
13,POINT (19.2165470123 50.5093328856)
23,POINT (18.5727310181 50.485227792)
143,POINT (18.7050390244 50.2185454265)
38,POINT (18.7209820747 50.2350047691)
164,POINT (18.7274730206 50.2237144641)
7,POINT (18.7368178368 50.2194378634)
0,POINT (18.7366676331 50.2363704059)
138,POINT (18.7295866013 50.2295143771)
143,POINT (18.7133216858 50.2201380715)
150,POINT (19.0601634979 50.2177010285)
238,POINT (19.0552711487 50.227002312)
84,POINT (19.0609788895 50.2293771092)
117,POINT (19.0489196777 50.2246136684)
340,POINT (19.0639829636 50.2234879443)
306,POINT (19.0688967705 50.2258835082)
150,POINT (19.0584254265 50.2239547112)
335,POINT (19.0703129768 50.2217993083)
335,POINT (19.0716218948 50.2195202414)
336,POINT (19.067029953 50.2232957448)
334,POINT (19.0755701065 50.2224857529)
630,POINT (18.7044811249 50.299483233)
120,POINT (18.649699688 50.296549926)
0,POINT (18.6549139023 50.3072336947)
82,POINT (18.7110364437 50.2681532966)
64,POINT (18.6964559555 50.2915327295)
198,POINT (18.7001466751 50.2743317937)
62,POINT (18.6961555481 50.2910392061)
704,POINT (18.662981987 50.283409507)
90,POINT (18.6814785004 50.2778218445)
54,POINT (18.6646986008 50.3007716377)
326,POINT (18.6356878281 50.3043899496)
197,POINT (18.6747515202 50.2929995602)
792,POINT (18.694396019 50.2972901233)
399,POINT (18.6752986908 50.2968583429)
835,POINT (18.6753630638 50.3002576506)
80,POINT (18.6910057068 50.264381345)
62,POINT (18.6877012253 50.2935341882)
343,POINT (18.6664152145 50.2912722595)
218,POINT (18.651699 50.299739)
26,POINT (18.6862635612 50.3080902111)
214,POINT (18.6829805374 50.282737651)
198,POINT (18.6915957928 50.2788228728)
310,POINT (18.681306839 50.2960290395)
525,POINT (18.6581647396 50.2965362185)
120,POINT (18.664419651 50.2873170529)
278,POINT (18.6737108231 50.2868406237)
196,POINT (18.6521244049 50.2952065755)
88,POINT (18.711605072 50.2901892373)
30,POINT (18.6770153046 50.2874061686)
575,POINT (18.699760437 50.2984415185)
117,POINT (18.6841285229 50.2997230982)
90,POINT (18.6763930321 50.282470277)
15,POINT (18.672337532 50.291224278)
155,POINT (18.6683034897 50.2919577038)
92,POINT (18.666973114 50.295042081)
368,POINT (18.6664795876 50.2892912699)
0,POINT (18.7029361725 50.2666857)
361,POINT (18.685759306 50.3010457619)
184,POINT (18.6619949341 50.2956726402)
99,POINT (18.6659216881 50.3167298858)
179,POINT (18.6797189713 50.2979480668)
1460,POINT (18.67659688 50.2981262583)
329,POINT (18.6666405201 50.2972284406)
249,POINT (18.6974000931 50.3187987898)
34,POINT (18.6388206482 50.3226965796)
249,POINT (18.6919498444 50.3134756328)
84,POINT (18.6927974224 50.3040336129)
34,POINT (18.6298084259 50.3280940452)
306,POINT (18.6468458176 50.2938631871)
249,POINT (18.6882376671 50.3095907906)
80,POINT (18.6832809448 50.273872377)
244,POINT (18.652510643 50.2881602181)
244,POINT (18.6473608017 50.2889828039)
306,POINT (18.6422216892 50.2927459525)
126,POINT (18.7014341354 50.2901892373)
30,POINT (18.6851263046 50.284760046)
98,POINT (18.6502790451 50.2957000556)
72,POINT (18.6622202396 50.3059934316)
0,POINT (18.6586904526 50.3045270014)
606,POINT (18.6698269844 50.3104849491)
26,POINT (18.691381216 50.3039787916)
165,POINT (18.6826318502 50.3039068386)
345,POINT (18.657617569 50.2878037598)
678,POINT (18.6717367172 50.3064593906)
575,POINT (18.7232780457 50.3034031646)
0,POINT (18.6612224579 50.3150514042)
87,POINT (18.6736679077 50.3049381546)
26,POINT (18.6765861511 50.306445686)
26,POINT (18.6813926697 50.3099881965)
485,POINT (18.6731261015 50.2921324905)
74,POINT (18.6542165279 50.2982359142)
248,POINT (18.6886882782 50.295042081)
1067,POINT (18.7304234505 50.3045818221)
34,POINT (18.6484336853 50.3120368394)
144,POINT (18.622419 50.319531)
575,POINT (18.7125492096 50.3012376479)
34,POINT (18.6451721191 50.3171340828)
184,POINT (18.669397831 50.2957548864)
78,POINT (18.657617569 50.2903263301)
332,POINT (18.8883626461 50.3181411347)
248,POINT (18.877966404 50.3149965956)
185,POINT (18.8904976845 50.323217174)
444,POINT (18.8871502876 50.3143525903)
36,POINT (19.0963840485 50.3954696159)
28,POINT (19.1249656677 50.4007493935)
26,POINT (19.1173267365 50.4160656271)
57,POINT (19.1744041443 50.3836221718)
0,POINT (19.1828155518 50.3829106837)
